,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
112.5,7.693000000000017,-0.000526054590570979,0.46799999999999997,0,0.46799999999999997,2.2153846153846155,1.7479106699751865,0.467473945409429,0,0.2
113,7.692736972704732,-0.17064019851116718,1.014,0,1.014,1.876923076923077,1.033563275434244,0.8433598014888328,0,0.2
113.5,7.607416873449148,-0.34906203473945396,0.758,0,0.758,1.4923076923076921,1.083369727047146,0.40893796526054604,0,0.2
114,7.432885856079421,-0.5707245657568247,0.72,0,0.72,1.0076923076923077,0.8584168734491324,0.14927543424317524,0,0.2
114.5,7.147523573201009,-0.8390322580645169,0.762,0,0.762,0.6230769230769231,0.7001091811414399,-0.07703225806451686,0,0.2
115,6.7280074441687505,-0.9914243176178665,0.7340000000000001,0,0.7340000000000001,0.19230769230769232,0.44973200992555873,-0.25742431761786644,0,0.2
115.5,6.232295285359817,-1.011736972704714,0.73,0,0.73,0,0.2817369727047141,-0.2817369727047141,0,0.2
116,5.72642679900746,-1.0447047146401989,0.75,0,0.75,0,0.2947047146401989,-0.2947047146401989,0,0.2
116.5,5.204074441687361,-0.9806451612903225,0.754,0,0.754,0,0.22664516129032253,-0.22664516129032253,0,0.2
117,4.7137518610422,-0.9573498759305217,0.784,0,0.784,0,0.17334987593052165,-0.17334987593052165,0,0.2
117.5,4.235076923076939,-0.9527047146401992,0.6779999999999999,0,0.6779999999999999,0,0.2747047146401993,-0.2747047146401993,0,0.2
118,3.758724565756839,-0.8467692307692305,0.986,0,0.986,0,0,0,0.1392307692307695,0.2
118.5,3.335339950372224,-0.7330967741935485,0.6940000000000001,0,0.6940000000000001,0,0.0390967741935484,-0.0390967741935484,0,0.2
119,2.96879156327545,-0.649156327543424,0.604,0,0.604,0,0.045156327543424024,-0.045156327543424024,0,0.2
119.5,2.644213399503738,-0.5704466501240697,0.546,0,0.546,0,0.024446650124069658,-0.024446650124069658,0,0.2
120,2.358990074441703,2.5108436724565752,0.52,0,0.52,0,0,0,3.0308436724565753,0.1
120.5,3.6144119106699906,2.5509677419354837,0.526,0,0.526,0,0,0,3.0769677419354835,0.1
121,4.889895781637732,-0.41625806451612896,0.586,0,0.586,0,0,0,0.169741935483871,0.1
121.5,4.681766749379668,-0.41961290322580647,0.532,0,0.532,0,0,0,0.11238709677419356,0.1
122,4.471960297766765,-0.41554838709677416,0.408,0,0.408,0,0.0075483870967741895,-0.0075483870967741895,0,0.1
122.5,4.264186104218378,-0.3936674937965261,0.478,0,0.478,0,0,0,0.08433250620347388,0.1
123,4.067352357320115,-0.4093548387096775,0.48,0,0.48,0,0,0,0.0706451612903225,0.1
123.5,3.8626749379652763,-0.40283374689826346,0.418,0,0.418,0,0,0,0.015166253101736527,0.1
124,3.6612580645161446,-0.3721935483870967,0.322,0,0.322,0,0.050193548387096665,-0.050193548387096665,0,0.1
124.5,3.475161290322596,-0.4465161290322581,0.36200000000000004,0,0.36200000000000004,0.046153846153846156,0.13066997518610424,-0.08451612903225808,0,0.1
125,3.2519032258064673,-0.41489330024813853,0.35,0,0.35,0,0.06489330024813855,-0.06489330024813855,0,0.1
125.5,3.044456575682398,-0.5105161290322581,0.748,0,0.748,0,0,0,0.23748387096774193,0.1
126,2.789198511166269,-0.750129032258064,0.95,0,0.95,0.1,0,0.1,0.09987096774193593,0.2
126.5,2.414133995037237,-0.6028188585607941,0.934,0,0.934,0.1,0,0.1,0.23118114143920598,0.2
127,2.11272456575684,-0.4997667493796527,1.12,0,1.12,0.1,0,0.1,0.5202332506203473,0.2
127.5,1.8628411910670137,-0.5050421836228285,0.992,0,0.992,0.29230769230769227,0,0.29230769230769227,0.19465012406947924,0.2
128,1.6103200992555995,-0.2256377171215882,0.992,0,0.992,0.5769230769230769,0,0.5769230769230769,0.18943920595533492,0.2
128.5,1.4975012406948054,0.10862531017369736,0.9420000000000001,0,0.9420000000000001,1.1076923076923078,0.05706699751861033,1.0506253101736975,0,0.2
129,1.551813895781654,0.30258560794044653,0.8059999999999999,0,0.8059999999999999,0.8153846153846154,0,0.8153846153846154,0.2932009925558311,0.2
129.5,1.7031066997518773,0.4991910669975188,0.9359999999999999,0,0.9359999999999999,1.2999999999999998,0,1.2999999999999998,0.13519106699751893,0.2
130,1.9527022332506367,0.7265607940446652,0.8,0,0.8,0.9153846153846155,0,0.9153846153846155,0.6111761786600498,0.2
130.5,2.3159826302729694,0.8095384615384615,0.752,0,0.752,1.6846153846153844,0.12307692307692286,1.5615384615384615,0,0.2
131,2.7207518610422,0.8325062034739457,0.44799999999999995,0,0.44799999999999995,0.19230769230769232,0,0.19230769230769232,1.0881985111662533,0.2
131.5,3.137004962779173,0.9378312655086845,0.5760000000000001,0,0.5760000000000001,0.676923076923077,0,0.676923076923077,0.8369081885856076,0.2
132,3.605920595533515,1.0468933002481382,0.9059999999999999,0,0.9059999999999999,1.1538461538461537,0,1.1538461538461537,0.7990471464019844,0.2
132.5,4.129367245657584,1.080009925558313,0.8540000000000001,0,0.8540000000000001,0.5769230769230769,0,0.5769230769230769,1.3570868486352363,0.2
133,4.669372208436741,1.0182828784119113,0.7,0,0.7,0.8153846153846154,0,0.8153846153846154,0.9028982630272959,0.2
133.5,5.1785136476426965,1.13355334987593,1.196,0,1.196,0.19230769230769232,0,0.19230769230769232,2.1372456575682377,0.2
134,5.7452903225806615,1.0433449131513655,1.0979999999999999,0,1.0979999999999999,1.0615384615384615,0,1.0615384615384615,1.0798064516129038,0.2
134.5,6.266962779156344,0.9480248138957812,0.998,0,0.998,1.5384615384615385,0,1.5384615384615385,0.40756327543424264,0.2
135,6.740975186104235,0.8912258064516116,1.044,0,1.044,0.7692307692307693,0,0.7692307692307693,1.1659950372208425,0.2
135.5,7.186588089330041,0.5241439205955327,1.3659999999999999,0,1.3659999999999999,0.5769230769230769,0,0.5769230769230769,1.3132208436724557,0.2
136,7.448660049627807,0.21640694789081927,0.78,0,0.78,0.19230769230769232,0,0.19230769230769232,0.804099255583127,0.2
136.5,7.556863523573217,-0.000526054590570979,0.93,0,0.93,0.1,0,0.1,0.8294739454094291,0.2
137,7.556600496277931,-0.17064019851116718,1.02,0,1.02,0.1,0,0.1,0.7493598014888329,0.2
137.5,7.471280397022348,-0.34906203473945396,1.024,0,1.024,0.046153846153846156,0,0.046153846153846156,0.6287841191066998,0.2
138,7.296749379652621,-0.5707245657568247,1.238,0,1.238,0.046153846153846156,0,0.046153846153846156,0.621121588089329,0.2
138.5,7.011387096774208,-0.8390322580645169,0.998,0,0.998,0,0,0,0.15896774193548313,0.2
139,6.59187096774195,-0.9914243176178665,0.8859999999999999,0,0.8859999999999999,0,0.10542431761786664,-0.10542431761786664,0,0.2
139.5,6.0961588089330165,-1.011736972704714,1.196,0,1.196,0,0,0,0.18426302729528587,0.2
140,5.5902903225806595,-1.0447047146401989,1.02,0,1.02,0,0.024704714640198855,-0.024704714640198855,0,0.2
140.5,5.06793796526056,-0.9806451612903225,0.7959999999999999,0,0.7959999999999999,0,0.1846451612903226,-0.1846451612903226,0,0.2
141,4.577615384615399,-0.9573498759305217,0.966,0,0.966,0,0,0,0.008650124069478293,0.2
141.5,4.098940446650138,-0.9527047146401992,1.084,0,1.084,0,0,0,0.13129528535980084,0.2
142,3.6225880893300384,-0.8467692307692305,0.91,0,0.91,0,0,0,0.06323076923076953,0.2
142.5,3.199203473945423,-0.7330967741935485,0.6559999999999999,0,0.6559999999999999,0,0.07709677419354855,-0.07709677419354855,0,0.2
143,2.832655086848649,-0.649156327543424,0.56,0,0.56,0,0.08915632754342395,-0.08915632754342395,0,0.2
143.5,2.508076923076937,-0.5704466501240697,0.41600000000000004,0,0.41600000000000004,0,0.15444665012406966,-0.15444665012406966,0,0.2
144,2.2228535980149022,2.5108436724565752,0.31,0,0.31,0,0,0,2.8208436724565753,0.1
144.5,3.47827543424319,2.5509677419354837,0.452,0,0.452,0,0,0,3.0029677419354837,0.1
145,4.753759305210932,-0.41625806451612896,0.252,0,0.252,0,0.16425806451612895,-0.16425806451612895,0,0.1
145.5,4.5456302729528675,-0.41961290322580647,0.446,0,0.446,0,0,0,0.02638709677419354,0.1
146,4.3358238213399645,-0.41554838709677416,0.386,0,0.386,0,0.029548387096774154,-0.029548387096774154,0,0.1
146.5,4.128049627791578,-0.393667493796527,0.39,0,0.39,0,0.003667493796526977,-0.003667493796526977,0,0.1
147,3.931215880893314,-0.4093548387096775,0.478,0,0.478,0,0,0,0.0686451612903225,0.1
147.5,3.7265384615384756,-0.40283374689826346,0.424,0,0.424,0,0,0,0.021166253101736532,0.1
148,3.525121588089344,-0.3721935483870967,0.402,0,0.402,0,0,0,0.02980645161290335,0.1
148.5,3.3390248138957954,-0.4465161290322581,0.358,0,0.358,0,0.08851612903225814,-0.08851612903225814,0,0.1
149,3.1157667493796666,-0.41489330024813853,0.306,0,0.306,0,0.10889330024813854,-0.10889330024813854,0,0.1
149.5,2.9083200992555973,-0.5105161290322581,0.47200000000000003,0,0.47200000000000003,0,0.03851612903225804,-0.03851612903225804,0,0.1
150,2.6530620347394684,-0.750129032258064,0.578,0,0.578,0.046153846153846156,0.2182828784119102,-0.17212903225806403,0,0.2
150.5,2.2779975186104364,-0.6028188585607941,0.28600000000000003,0,0.28600000000000003,0.1,0.41681885856079404,-0.31681885856079406,0,0.2
151,1.9765880893300394,-0.4997667493796527,0.452,0,0.452,0.14615384615384613,0.19392059553349883,-0.047766749379652695,0,0.2
151.5,1.726704714640213,-0.5050421836228285,0.77,0,0.77,0.29230769230769227,0.02734987593052074,0.26495781637717153,0,0.2
152,1.4741836228287988,-0.2256377171215882,0.532,0,0.532,0.6230769230769231,0.31671464019851125,0.30636228287841183,0,0.2
152.5,1.3613647642680047,0.10862531017369736,0.322,0,0.322,0.8692307692307693,0.4386054590570718,0.43062531017369743,0,0.2
153,1.4156774193548534,0.30258560794044653,0.24600000000000002,0,0.24600000000000002,1.5384615384615385,0.989875930521092,0.5485856079404465,0,0.2
153.5,1.5669702233250766,0.4991910669975188,0.44799999999999995,0,0.44799999999999995,1.9692307692307691,1.0220397022332504,0.9471910669975188,0,0.2
154,1.816565756823836,0.7265607940446652,0.204,0,0.204,2.1153846153846154,1.1848238213399502,0.9305607940446652,0,0.2
154.5,2.1798461538461686,0.8095384615384615,0.402,0,0.402,1.7307692307692308,0.5192307692307692,1.2115384615384617,0,0.2
155,2.5846153846153994,0.8325062034739457,0.326,0,0.326,1.776923076923077,0.6184168734491313,1.1585062034739457,0,0.2
155.5,3.0008684863523722,0.9378312655086845,0.308,0,0.308,1.4461538461538461,0.20032258064516162,1.2458312655086845,0,0.2
156,3.4697841191067145,1.0468933002481382,0.522,0,0.522,1.9692307692307691,0.4003374689826309,1.5688933002481382,0,0.2
156.5,3.9932307692307836,1.080009925558313,0.374,0,0.374,1.830769230769231,0.3767593052109177,1.4540099255583132,0,0.2
157,4.53323573200994,1.0182828784119113,0.414,0,0.414,2.023076923076923,0.5907940446650117,1.4322828784119113,0,0.2
157.5,5.042377171215896,1.13355334987593,0.474,0,0.474,0.8692307692307693,0,0.8692307692307693,0.7383225806451608,0.2
158,5.609153846153861,1.0433449131513655,0.628,0,0.628,1.2538461538461538,0,1.2538461538461538,0.41749875930521163,0.2
158.5,6.1308263027295435,0.9480248138957812,2.364,0,2.364,1.9692307692307691,0,1.9692307692307691,1.342794044665012,0.2
159,6.604838709677434,0.8912258064516134,2.012,0,2.012,1.2999999999999998,0,1.2999999999999998,1.6032258064516136,0.2
159.5,7.050451612903241,0.5241439205955327,0.698,0,0.698,1.346153846153846,0.12400992555831336,1.2221439205955327,0,0.2
160,7.312523573201007,0.21640694789081927,0.626,0,0.626,1.1076923076923078,0.2652853598014885,0.8424069478908193,0,0.2
160.5,7.420727047146417,-0.000526054590570979,1.068,0,1.068,0.7692307692307693,0,0.7692307692307693,0.2982431761786598,0.2
161,7.420464019851131,-0.17064019851116718,0.826,0,0.826,0.4846153846153846,0,0.4846153846153846,0.17074441687344816,0.2
161.5,7.335143920595548,-0.34906203473945396,1.234,0,1.234,0.14615384615384613,0,0.14615384615384613,0.7387841191066999,0.2
162,7.160612903225821,-0.5707245657568247,1.048,0,1.048,0.19230769230769232,0,0.19230769230769232,0.284967741935483,0.2
162.5,6.875250620347408,-0.8390322580645169,0.946,0,0.946,0.14615384615384613,0.039186104218362994,0.10696774193548314,0,0.2
163,6.45573449131515,-0.9914243176178665,1.256,0,1.256,0,0,0,0.26457568238213347,0.2
163.5,5.960022332506217,-1.011736972704714,0.972,0,0.972,0,0.0397369727047141,-0.0397369727047141,0,0.2
164,5.45415384615386,-1.0447047146401989,0.728,0,0.728,0,0.3167047146401989,-0.3167047146401989,0,0.2
164.5,4.93180148883376,-0.9806451612903225,0.792,0,0.792,0,0.1886451612903225,-0.1886451612903225,0,0.2
165,4.441478908188599,-0.9573498759305208,0.882,0,0.882,0,0.07534987593052078,-0.07534987593052078,0,0.2
165.5,3.9628039702233386,-0.9527047146401983,0.818,0,0.818,0,0.1347047146401984,-0.1347047146401984,0,0.2
166,3.4864516129032395,-0.8467692307692305,0.536,0,0.536,0,0.31076923076923046,-0.31076923076923046,0,0.2
166.5,3.063066997518624,-0.7330967741935485,0.43200000000000005,0,0.43200000000000005,0,0.3010967741935484,-0.3010967741935484,0,0.2
167,2.69651861042185,-0.649156327543424,0.45399999999999996,0,0.45399999999999996,0,0.19515632754342405,-0.19515632754342405,0,0.2
167.5,2.371940446650138,-0.5704466501240697,0.424,0,0.424,0,0.1464466501240697,-0.1464466501240697,0,0.2
168,2.0867171215881033,2.5108436724565752,0.294,0,0.294,0,0,0,2.8048436724565753,0.1
168.5,3.342138957816391,2.5509677419354837,0.386,0,0.386,0,0,0,2.936967741935484,0.1
169,4.617622828784133,-0.41625806451612896,0.272,0,0.272,0,0.14425806451612894,-0.14425806451612894,0,0.1
169.5,4.4094937965260685,-0.41961290322580647,0.39799999999999996,0,0.39799999999999996,0,0.0216129032258065,-0.0216129032258065,0,0.1
170,4.1996873449131655,-0.41554838709677416,0.29600000000000004,0,0.29600000000000004,0,0.11954838709677412,-0.11954838709677412,0,0.1
170.5,3.9919131513647783,-0.3936674937965261,0.342,0,0.342,0,0.051667493796526076,-0.051667493796526076,0,0.1
171,3.7950794044665153,-0.4093548387096775,0.486,0,0.486,0,0,0,0.0766451612903225,0.1
171.5,3.5904019851116766,-0.40283374689826346,0.384,0,0.384,0,0.018833746898263448,-0.018833746898263448,0,0.1
172,3.388985111662545,-0.3721935483870967,0.36200000000000004,0,0.36200000000000004,0,0.01019354838709663,-0.01019354838709663,0,0.1
172.5,3.2028883374689965,-0.4465161290322581,0.434,0,0.434,0,0.012516129032258128,-0.012516129032258128,0,0.1
173,2.9796302729528676,-0.41489330024813853,0.308,0,0.308,0,0.10689330024813853,-0.10689330024813853,0,0.1
173.5,2.7721836228287984,-0.5105161290322581,0.45799999999999996,0,0.45799999999999996,0,0.05251612903225811,-0.05251612903225811,0,0.1
174,2.5169255583126695,-0.750129032258064,0.508,0,0.508,0.046153846153846156,0.2882828784119102,-0.24212903225806404,0,0.2
174.5,2.1418610421836375,-0.6028188585607941,0.46799999999999997,0,0.46799999999999997,0.046153846153846156,0.18097270471464028,-0.13481885856079412,0,0.2
175,1.8404516129032404,-0.4997667493796527,0.39,0,0.39,0.19230769230769232,0.302074441687345,-0.10976674937965267,0,0.2
175.5,1.590568238213414,-0.5050421836228285,0.282,0,0.282,0.43076923076923074,0.6538114143920593,-0.22304218362282852,0,0.2
176,1.3380471464019998,-0.2256377171215882,0.45,0,0.45,0.38461538461538464,0.16025310173697283,0.2243622828784118,0,0.2
176.5,1.2252282878412057,0.10862531017369736,0.276,0,0.276,0.38461538461538464,0,0.38461538461538464,9925558312751104e-21,0.2
177,1.2795409429280544,0.30258560794044653,0.39399999999999996,0,0.39399999999999996,0.5769230769230769,0,0.5769230769230769,0.11966253101736962,0.2
177.5,1.4308337468982777,0.4991910669975188,0.242,0,0.242,0.8153846153846154,0.07419354838709658,0.7411910669975188,0,0.2
178,1.680429280397037,0.7265607940446652,0.698,0,0.698,0.7692307692307693,0,0.7692307692307693,0.6553300248138959,0.2
178.5,2.0437096774193697,0.8095384615384615,0.292,0,0.292,0.8692307692307693,0,0.8692307692307693,0.23230769230769233,0.2
179,2.4484789081886005,0.8325062034739457,0.42200000000000004,0,0.42200000000000004,0.7692307692307693,0,0.7692307692307693,0.48527543424317643,0.2
179.5,2.8647320099255733,0.9378312655086845,0.6559999999999999,0,0.6559999999999999,1.4461538461538461,0,1.4461538461538461,0.14767741935483825,0.2
180,3.3336476426799155,1.0468933002481382,0.6779999999999999,0,0.6779999999999999,1.7307692307692308,0.005875930521092698,1.7248933002481381,0,0.2
180.5,3.8570942928039846,1.080009925558313,0.76,0,0.76,1.5384615384615385,0,1.5384615384615385,0.30154838709677456,0.2
181,4.397099255583141,1.0182828784119113,0.6459999999999999,0,0.6459999999999999,1.2999999999999998,0,1.2999999999999998,0.3642828784119114,0.2
181.5,4.906240694789097,1.13355334987593,0.716,0,0.716,1.4461538461538461,0,1.4461538461538461,0.4033995037220839,0.2
182,5.473017369727062,1.0433449131513655,0.638,0,0.638,1.7307692307692308,0.049424317617865476,1.6813449131513654,0,0.2
182.5,5.994689826302745,0.9480248138957812,0.748,0,0.748,1.776923076923077,0.08089826302729586,1.6960248138957812,0,0.2
183,6.468702233250635,0.8912258064516116,0.6579999999999999,0,0.6579999999999999,1.5384615384615385,0,1.5384615384615385,0.010764267990073018,0.2
183.5,6.914315136476441,0.5241439205955327,0.652,0,0.652,1.830769230769231,0.6546253101736981,1.1761439205955329,0,0.2
184,7.176387096774207,0.21640694789081927,0.818,0,0.818,1.4923076923076921,0.4579007444168729,1.0344069478908193,0,0.2
184.5,7.284590570719617,-0.000526054590570979,0.748,0,0.748,1.1538461538461537,0.4063722084367247,0.747473945409429,0,0.2
185,7.2843275434243315,-0.17064019851116718,1.004,0,1.004,1.1076923076923078,0.27433250620347494,0.8333598014888328,0,0.2
185.5,7.199007444168748,-0.34906203473945396,1.044,0,1.044,0.5769230769230769,0,0.5769230769230769,0.1180148883374692,0.2
186,7.024476426799021,-0.5707245657568247,1.25,0,1.25,0.3384615384615385,0,0.3384615384615385,0.3408138957816368,0.2
186.5,6.739114143920609,-0.8390322580645169,1.02,0,1.02,0.19230769230769232,0.01133995037220914,0.18096774193548318,0,0.2
187,6.31959801488835,-0.9914243176178665,0.8759999999999999,0,0.8759999999999999,0.046153846153846156,0.16157816377171286,-0.1154243176178667,0,0.2
187.5,5.823885856079417,-1.011736972704714,1.31,0,1.31,0,0,0,0.298263027295286,0.2
188,5.31801736972706,-1.0447047146401989,0.778,0,0.778,0,0.26670471464019885,-0.26670471464019885,0,0.2
188.5,4.79566501240696,-0.9806451612903225,0.8740000000000001,0,0.8740000000000001,0,0.10664516129032242,-0.10664516129032242,0,0.2
189,4.305342431761799,-0.9573498759305208,0.87,0,0.87,0,0.08734987593052079,-0.08734987593052079,0,0.2
189.5,3.826667493796539,-0.9527047146401983,0.536,0,0.536,0,0.4167047146401983,-0.4167047146401983,0,0.2
190,3.3503151364764396,-0.8467692307692305,0.37799999999999995,0,0.37799999999999995,0,0.46876923076923055,-0.46876923076923055,0,0.2
190.5,2.9269305210918244,-0.7330967741935485,0.42,0,0.42,0,0.3130967741935485,-0.3130967741935485,0,0.2
191,2.5603821339950503,-0.6491563275434249,0.34600000000000003,0,0.34600000000000003,0,0.30315632754342486,-0.30315632754342486,0,0.2
191.5,2.235803970223338,-0.5704466501240693,0.354,0,0.354,0,0.21644665012406927,-0.21644665012406927,0,0.2
192,1.9505806451613033,2.5108436724565757,0.384,0,0.384,0,0,0,2.8948436724565756,0.1
192.5,3.206002481389591,2.5509677419354837,0.44799999999999995,0,0.44799999999999995,0,0,0,2.9989677419354837,0.1
193,4.481486352357333,-0.41625806451612896,0.298,0,0.298,0,0.11825806451612897,-0.11825806451612897,0,0.1
193.5,4.273357320099269,-0.41961290322580647,0.26,0,0.26,0,0.15961290322580646,-0.15961290322580646,0,0.1
194,4.063550868486366,-0.41554838709677416,0.45,0,0.45,0,0,0,0.03445161290322585,0.1
194.5,3.8557766749379785,-0.3936674937965261,0.28800000000000003,0,0.28800000000000003,0,0.10566749379652607,-0.10566749379652607,0,0.1
195,3.6589429280397154,-0.4093548387096775,0.28600000000000003,0,0.28600000000000003,0,0.12335483870967745,-0.12335483870967745,0,0.1
195.5,3.454265508684877,-0.40283374689826346,0.36200000000000004,0,0.36200000000000004,0,0.04083374689826341,-0.04083374689826341,0,0.1
196,3.252848635235745,-0.3721935483870967,0.22,0,0.22,0,0.15219354838709667,-0.15219354838709667,0,0.1
196.5,3.0667518610421967,-0.4465161290322581,0.374,0,0.374,0,0.07251612903225813,-0.07251612903225813,0,0.1
197,2.843493796526068,-0.4148933002481394,0.318,0,0.318,0.046153846153846156,0.14304714640198557,-0.09689330024813941,0,0.1
197.5,2.636047146401998,-0.5105161290322581,0.254,0,0.254,0,0.25651612903225807,-0.25651612903225807,0,0.1
198,2.3807890818858692,-0.750129032258064,0.81,0,0.81,0.046153846153846156,0,0.046153846153846156,0.013717121588089798,0.2
198.5,2.005724565756837,-0.6028188585607941,0.9359999999999999,0,0.9359999999999999,0.19230769230769232,0,0.19230769230769232,0.14087344913151356,0.2
199,1.7043151364764402,-0.4997667493796527,0.86,0,0.86,0.3384615384615385,0,0.3384615384615385,0.021771712158808798,0.2
199.5,1.4544317617866138,-0.5050421836228289,0.968,0,0.968,0.38461538461538464,0,0.38461538461538464,0.07834243176178646,0.2
200,1.2019106699751994,-0.2256377171215882,0.716,0,0.716,0.7230769230769231,0.2327146401985113,0.49036228287841177,0,0.2
200.5,1.0890918114144053,0.10862531017369736,1.214,0,1.214,0.9153846153846155,0,0.9153846153846155,0.40724069478908187,0.2
201,1.143404466501254,0.30258560794044653,0.6679999999999999,0,0.6679999999999999,1.2999999999999998,0.32941439205955336,0.9705856079404465,0,0.2
201.5,1.2946972704714772,0.4991910669975188,0.302,0,0.302,1.5384615384615385,0.7372704714640197,0.8011910669975189,0,0.2
202,1.5442928039702366,0.7265607940446652,0.436,0,0.436,1.346153846153846,0.18359305210918087,1.1625607940446652,0,0.2
202.5,1.9075732009925692,0.8095384615384611,0.282,0,0.282,1.346153846153846,0.2546153846153849,1.0915384615384611,0,0.2
203,2.3123424317617998,0.8325062034739457,0.604,0,0.604,1.4461538461538461,0.009647642679900481,1.4365062034739458,0,0.2
203.5,2.7285955334987726,0.9378312655086845,1.138,0,1.138,1.2999999999999998,0,1.2999999999999998,0.7758312655086845,0.2
204,3.197511166253115,1.0468933002481382,0.85,0,0.85,2.2153846153846155,0.3184913151364772,1.8968933002481383,0,0.2
204.5,3.720957816377184,1.080009925558313,0.9179999999999999,0,0.9179999999999999,2.2153846153846155,0.21737468982630248,1.998009925558313,0,0.2
205,4.2609627791563405,1.0182828784119113,1.044,0,1.044,1.4461538461538461,0,1.4461538461538461,0.6161290322580653,0.2
205.5,4.770104218362296,1.13355334987593,1.368,0,1.368,1.6846153846153844,0,1.6846153846153844,0.8169379652605457,0.2
206,5.336880893300261,1.0433449131513655,1.4080000000000001,0,1.4080000000000001,1.4923076923076921,0,1.4923076923076921,0.9590372208436735,0.2
206.5,5.858553349875944,0.9480248138957812,1.0979999999999999,0,1.0979999999999999,1.1076923076923078,0,1.1076923076923078,0.9383325062034733,0.2
207,6.3325657568238345,0.8912258064516116,0.698,0,0.698,0.8692307692307693,0,0.8692307692307693,0.7199950372208423,0.2
207.5,6.77817866004964,0.5241439205955327,0.938,0,0.938,0.6230769230769231,0,0.6230769230769231,0.8390669975186096,0.2
208,7.040250620347407,0.21640694789081927,0.89,0,0.89,0.3384615384615385,0,0.3384615384615385,0.7679454094292808,0.2
208.5,7.148454094292816,-0.000526054590570979,0.9359999999999999,0,0.9359999999999999,0.14615384615384613,0,0.14615384615384613,0.7893200992555829,0.2
209,7.148191066997531,-0.17064019851116718,0.914,0,0.914,0.19230769230769232,0,0.19230769230769232,0.5510521091811406,0.2
209.5,7.062870967741947,-0.34906203473945396,1.222,0,1.222,0.29230769230769227,0,0.29230769230769227,0.5806302729528537,0.2
210,6.88833995037222,-0.5707245657568247,1.81,0,1.81,0.14615384615384613,0,0.14615384615384613,1.0931215880893292,0.2
210.5,6.602977667493808,-0.8390322580645169,2.22,0,2.22,0.046153846153846156,0,0.046153846153846156,1.3348138957816373,0.2
211,6.1834615384615494,-0.9914243176178665,0.94,0,0.94,0,0.05142431761786659,-0.05142431761786659,0,0.2
211.5,5.687749379652616,-1.011736972704714,1.006,0,1.006,0,0.005736972704714072,-0.005736972704714072,0,0.2
212,5.181880893300259,-1.0447047146401989,1.254,0,1.254,0,0,0,0.20929528535980113,0.2
212.5,4.65952853598016,-0.9806451612903225,0.878,0,0.878,0,0.10264516129032253,-0.10264516129032253,0,0.2
213,4.1692059553349985,-0.9573498759305208,0.96,0,0.96,0,0,0,0.002650124069479176,0.2
213.5,3.690531017369738,-0.9527047146401983,0.9279999999999999,0,0.9279999999999999,0,0.02470471464019841,-0.02470471464019841,0,0.2
214,3.214178660049639,-0.8467692307692305,0.856,0,0.856,0,0,0,0.009230769230769487,0.2
214.5,2.7907940446650237,-0.7330967741935485,0.794,0,0.794,0,0,0,0.06090322580645158,0.2
215,2.4242456575682496,-0.6491563275434249,0.868,0,0.868,0,0,0,0.2188436724565751,0.2
215.5,2.099667493796537,-0.5704466501240693,0.6759999999999999,0,0.6759999999999999,0,0,0,0.10555334987593068,0.2
216,1.8144441687345025,2.5108436724565757,0.386,0,0.386,0,0,0,2.896843672456576,0.1
216.5,3.0698660049627904,2.5509677419354837,0.266,0,0.266,0,0,0,2.8169677419354837,0.1
217,4.345349875930532,-0.41625806451612896,0.284,0,0.284,0,0.13225806451612898,-0.13225806451612898,0,0.1
217.5,4.137220843672468,-0.41961290322580647,0.522,0,0.522,0,0,0,0.10238709677419355,0.1
218,3.927414392059565,-0.41554838709677416,0.366,0,0.366,0,0.04954838709677417,-0.04954838709677417,0,0.1
218.5,3.7196401985111778,-0.3936674937965261,0.408,0,0.408,0,0,0,0.014332506203473871,0.1
219,3.5228064516129147,-0.4093548387096775,0.368,0,0.368,0,0.04135483870967749,-0.04135483870967749,0,0.1
219.5,3.318129032258076,-0.40283374689826346,0.242,0,0.242,0,0.16083374689826346,-0.16083374689826346,0,0.1
220,3.1167121588089444,-0.3721935483870967,0.35,0,0.35,0,0.022193548387096695,-0.022193548387096695,0,0.1
220.5,2.930615384615396,-0.4465161290322581,0.40399999999999997,0,0.40399999999999997,0,0.042516129032258154,-0.042516129032258154,0,0.1
221,2.707357320099267,-0.4148933002481394,0.616,0,0.616,0,0,0,0.20110669975186057,0.1
221.5,2.4999106699751974,-0.5105161290322581,0.414,0,0.414,0,0.09651612903225809,-0.09651612903225809,0,0.1
222,2.2446526054590685,-0.750129032258064,0.934,0,0.934,0.046153846153846156,0,0.046153846153846156,0.1377171215880899,0.2
222.5,1.8695880893300365,-0.6028188585607941,0.536,0,0.536,0.1,0.16681885856079404,-0.06681885856079403,0,0.2
223,1.5681786600496395,-0.4997667493796527,0.47600000000000003,0,0.47600000000000003,0.23846153846153845,0.2622282878411911,-0.023766749379652674,0,0.2
223.5,1.318295285359813,-0.5050421836228289,0.414,0,0.414,0.43076923076923074,0.5218114143920597,-0.09104218362282895,0,0.2
224,1.0657741935483986,-0.2256377171215882,0.226,0,0.226,0.7692307692307693,0.7688684863523575,0.0003622828784117793,0,0.2
224.5,0.9529553349876045,0.10862531017369736,0.386,0,0.386,0.9153846153846155,0.4207593052109181,0.4946253101736974,0,0.2
